valid_time,t2m,tp,latitude,longitude
2022-03-17 03:00:00,272.06738,3.8146973e-06,78.0,20.0
2022-03-17 04:00:00,271.95752,4.7683716e-07,78.0,20.0
2022-03-17 05:00:00,271.9347,4.7683716e-07,78.0,20.0
2022-03-17 06:00:00,272.16522,9.536743e-07,78.0,20.0
2022-03-17 07:00:00,272.22308,9.536743e-07,78.0,20.0
2022-03-17 08:00:00,272.2451,0.0,78.0,20.0
2022-03-17 09:00:00,272.34793,0.0,78.0,20.0
2022-03-17 10:00:00,272.76007,9.536743e-07,78.0,20.0
2022-03-17 11:00:00,272.97903,1.9073486e-06,78.0,20.0
2022-03-17 12:00:00,273.17316,5.2452087e-06,78.0,20.0
2022-03-17 13:00:00,273.09125,7.6293945e-06,78.0,20.0
2022-03-17 14:00:00,272.80835,4.7683716e-06,78.0,20.0
2022-03-17 15:00:00,272.50745,4.2915344e-06,78.0,20.0
2022-03-17 16:00:00,272.12714,1.8119812e-05,78.0,20.0
2022-03-17 17:00:00,271.89307,3.6239624e-05,78.0,20.0
2022-03-17 18:00:00,271.92245,8.535385e-05,78.0,20.0
2022-03-17 19:00:00,272.21722,0.00025749207,78.0,20.0
2022-03-17 20:00:00,272.61215,2.2411346e-05,78.0,20.0
2022-03-17 21:00:00,272.68646,1.2874603e-05,78.0,20.0
2022-03-17 22:00:00,272.41064,3.9100647e-05,78.0,20.0
2022-03-17 23:00:00,271.59418,1.859665e-05,78.0,20.0
2022-03-18 00:00:00,270.81317,2.861023e-06,78.0,20.0
2022-03-18 01:00:00,270.39136,2.861023e-06,78.0,20.0
2022-03-18 02:00:00,270.3924,1.9073486e-06,78.0,20.0
2022-03-18 03:00:00,270.29776,9.536743e-07,78.0,20.0
2022-03-18 04:00:00,270.13687,0.0,78.0,20.0
2022-03-18 05:00:00,269.6198,4.7683716e-07,78.0,20.0
2022-03-18 06:00:00,269.15924,4.7683716e-07,78.0,20.0
2022-03-18 07:00:00,268.76953,0.0,78.0,20.0
2022-03-18 08:00:00,268.41254,0.0,78.0,20.0
2022-03-18 09:00:00,268.08325,0.0,78.0,20.0
2022-03-18 10:00:00,268.05927,0.0,78.0,20.0
2022-03-18 11:00:00,267.98376,0.0,78.0,20.0
2022-03-18 12:00:00,267.85416,0.0,78.0,20.0
2022-03-18 13:00:00,267.37158,0.0,78.0,20.0
2022-03-18 14:00:00,267.2475,0.0,78.0,20.0
2022-03-18 15:00:00,267.47195,0.0,78.0,20.0
2022-03-18 16:00:00,267.3526,0.0,78.0,20.0
2022-03-18 17:00:00,267.46796,0.0,78.0,20.0
2022-03-18 18:00:00,267.6706,0.0,78.0,20.0
2022-03-18 19:00:00,267.72458,4.7683716e-07,78.0,20.0
2022-03-18 20:00:00,267.81863,9.536743e-07,78.0,20.0
2022-03-18 21:00:00,268.10803,2.861023e-06,78.0,20.0
2022-03-18 22:00:00,268.89264,2.5749207e-05,78.0,20.0
2022-03-18 23:00:00,269.56903,0.00019645691,78.0,20.0
2022-03-19 00:00:00,269.87955,0.00078725815,78.0,20.0
2022-03-19 01:00:00,269.89264,0.0013494492,78.0,20.0
2022-03-19 02:00:00,269.88672,0.0012540817,78.0,20.0
2022-03-19 03:00:00,269.09814,0.0005078316,78.0,20.0
2022-03-19 04:00:00,268.61554,8.72612e-05,78.0,20.0
2022-03-19 05:00:00,267.88885,7.1525574e-06,78.0,20.0
2022-03-19 06:00:00,267.53287,0.0,78.0,20.0
2022-03-19 07:00:00,267.265,1.9073486e-06,78.0,20.0
2022-03-19 08:00:00,267.56592,2.861023e-06,78.0,20.0
2022-03-19 09:00:00,267.92725,9.536743e-07,78.0,20.0
2022-03-19 10:00:00,267.548,0.0,78.0,20.0
2022-03-19 11:00:00,267.40137,0.0,78.0,20.0
2022-03-19 12:00:00,267.04834,0.0,78.0,20.0
2022-03-19 13:00:00,267.05597,9.536743e-07,78.0,20.0
2022-03-19 14:00:00,266.85193,7.1525574e-06,78.0,20.0
2022-03-19 15:00:00,266.8559,1.7166138e-05,78.0,20.0
2022-03-19 16:00:00,266.3988,3.71933e-05,78.0,20.0
2022-03-19 17:00:00,266.03333,7.43866e-05,78.0,20.0
2022-03-19 18:00:00,267.05402,3.528595e-05,78.0,20.0
2022-03-19 19:00:00,267.7973,6.580353e-05,78.0,20.0
2022-03-19 20:00:00,267.5141,6.67572e-06,78.0,20.0
2022-03-19 21:00:00,267.13403,1.2874603e-05,78.0,20.0
2022-03-19 22:00:00,266.27118,2.193451e-05,78.0,20.0
2022-03-19 23:00:00,266.01343,2.4318695e-05,78.0,20.0
2022-03-20 00:00:00,265.88434,0.000120162964,78.0,20.0
2022-03-20 01:00:00,265.85416,0.00048398972,78.0,20.0
2022-03-20 02:00:00,266.19293,9.536743e-07,78.0,20.0
2022-03-20 03:00:00,266.464,3.8146973e-06,78.0,20.0
2022-03-20 04:00:00,266.7556,0.0,78.0,20.0
2022-03-20 05:00:00,267.15002,0.0,78.0,20.0
2022-03-20 06:00:00,267.64124,4.7683716e-07,78.0,20.0
2022-03-20 07:00:00,267.58234,0.0,78.0,20.0
2022-03-20 08:00:00,267.1679,9.536743e-07,78.0,20.0
2022-03-20 09:00:00,267.17694,9.536743e-07,78.0,20.0
2022-03-20 10:00:00,267.04663,1.9073486e-06,78.0,20.0
2022-03-20 11:00:00,266.9178,2.861023e-06,78.0,20.0
2022-03-20 12:00:00,266.64197,3.33786e-06,78.0,20.0
2022-03-20 13:00:00,266.11603,3.33786e-06,78.0,20.0
2022-03-20 14:00:00,266.33026,2.861023e-06,78.0,20.0
2022-03-20 15:00:00,266.34332,2.861023e-06,78.0,20.0
2022-03-20 16:00:00,266.10062,2.861023e-06,78.0,20.0
2022-03-20 17:00:00,266.0783,2.861023e-06,78.0,20.0
2022-03-20 18:00:00,266.26562,3.8146973e-06,78.0,20.0
2022-03-20 19:00:00,266.3573,6.67572e-06,78.0,20.0
2022-03-20 20:00:00,266.3231,2.5749207e-05,78.0,20.0
2022-03-20 21:00:00,266.31058,6.341934e-05,78.0,20.0
2022-03-20 22:00:00,266.58386,0.00015687943,78.0,20.0
2022-03-20 23:00:00,266.9387,0.00036907196,78.0,20.0
2022-03-21 00:00:00,267.50757,0.00068569183,78.0,20.0
2022-03-21 01:00:00,268.25632,0.0010690689,78.0,20.0
2022-03-21 02:00:00,268.91138,0.0014305115,78.0,20.0
2022-03-21 03:00:00,269.50363,0.0016727448,78.0,20.0
2022-03-21 04:00:00,270.15955,0.001718998,78.0,20.0
2022-03-21 05:00:00,270.65488,0.0019469261,78.0,20.0
2022-03-21 06:00:00,270.90936,0.0019798279,78.0,20.0
2022-03-21 07:00:00,270.77045,0.0012965202,78.0,20.0
2022-03-21 08:00:00,270.77588,0.00090408325,78.0,20.0
2022-03-21 09:00:00,270.6682,0.00044345856,78.0,20.0
2022-03-21 10:00:00,270.3594,0.00030326843,78.0,20.0
2022-03-21 11:00:00,270.10938,0.00024461746,78.0,20.0
2022-03-21 12:00:00,269.87115,0.0002245903,78.0,20.0
2022-03-21 13:00:00,269.6534,0.00017690659,78.0,20.0
2022-03-21 14:00:00,269.3529,7.724762e-05,78.0,20.0
2022-03-21 15:00:00,268.84317,5.722046e-05,78.0,20.0
2022-03-21 16:00:00,268.33188,8.916855e-05,78.0,20.0
2022-03-21 17:00:00,267.948,0.00012731552,78.0,20.0
2022-03-21 18:00:00,267.61252,0.000114917755,78.0,20.0
2022-03-21 19:00:00,267.3377,0.0001373291,78.0,20.0
2022-03-21 20:00:00,267.18927,0.00011014938,78.0,20.0
2022-03-21 21:00:00,267.08453,0.00011968613,78.0,20.0
2022-03-21 22:00:00,267.10687,0.00015306473,78.0,20.0
2022-03-21 23:00:00,267.05267,0.0001821518,78.0,20.0
2022-03-22 00:00:00,266.9558,0.00020170212,78.0,20.0
2022-03-22 01:00:00,266.9499,0.00020217896,78.0,20.0
2022-03-22 02:00:00,266.88678,0.00017356873,78.0,20.0
2022-03-22 03:00:00,266.83978,0.00012683868,78.0,20.0
2022-03-22 04:00:00,266.75067,8.392334e-05,78.0,20.0
2022-03-22 05:00:00,266.59332,6.580353e-05,78.0,20.0
2022-03-22 06:00:00,266.42056,5.9127808e-05,78.0,20.0
2022-03-22 07:00:00,266.21436,3.8146973e-05,78.0,20.0
2022-03-22 08:00:00,266.04962,3.5762787e-05,78.0,20.0
2022-03-22 09:00:00,265.80927,4.6253204e-05,78.0,20.0
2022-03-22 10:00:00,265.5381,5.4836273e-05,78.0,20.0
2022-03-22 11:00:00,265.27338,5.340576e-05,78.0,20.0
2022-03-22 12:00:00,264.95398,5.6266785e-05,78.0,20.0
2022-03-22 13:00:00,264.58765,5.197525e-05,78.0,20.0
2022-03-22 14:00:00,264.16092,4.2915344e-05,78.0,20.0
2022-03-22 15:00:00,263.70795,3.4332275e-05,78.0,20.0
2022-03-22 16:00:00,263.1911,2.3841858e-05,78.0,20.0
2022-03-22 17:00:00,262.69812,1.6212463e-05,78.0,20.0
2022-03-22 18:00:00,262.17236,9.536743e-06,78.0,20.0
2022-03-22 19:00:00,261.73773,9.536743e-07,78.0,20.0
2022-03-22 20:00:00,261.3673,0.0,78.0,20.0
2022-03-22 21:00:00,260.927,1.9073486e-06,78.0,20.0
2022-03-22 22:00:00,259.9652,3.33786e-06,78.0,20.0
2022-03-22 23:00:00,259.6399,4.2915344e-06,78.0,20.0
2022-03-23 00:00:00,259.22552,2.3841858e-06,78.0,20.0
2022-03-23 01:00:00,258.8246,4.7683716e-07,78.0,20.0
2022-03-23 02:00:00,258.506,0.0,78.0,20.0
2022-03-23 03:00:00,258.2777,0.0,78.0,20.0
2022-03-23 04:00:00,258.1353,0.0,78.0,20.0
2022-03-23 05:00:00,258.01093,1.4305115e-06,78.0,20.0
2022-03-23 06:00:00,257.91998,1.9073486e-06,78.0,20.0
2022-03-23 07:00:00,257.90094,9.536743e-07,78.0,20.0
2022-03-23 08:00:00,257.9112,1.9073486e-06,78.0,20.0
2022-03-23 09:00:00,257.90222,9.536743e-07,78.0,20.0
2022-03-23 10:00:00,257.69843,1.9073486e-06,78.0,20.0
2022-03-23 11:00:00,257.70868,2.861023e-06,78.0,20.0
2022-03-23 12:00:00,257.69568,4.7683716e-06,78.0,20.0
2022-03-23 13:00:00,257.657,4.7683716e-06,78.0,20.0
2022-03-23 14:00:00,257.5625,3.8146973e-06,78.0,20.0
2022-03-23 15:00:00,257.4596,3.8146973e-06,78.0,20.0
2022-03-23 16:00:00,257.27063,3.8146973e-06,78.0,20.0
2022-03-23 17:00:00,257.1283,5.722046e-06,78.0,20.0
2022-03-23 18:00:00,257.01746,1.04904175e-05,78.0,20.0
2022-03-23 19:00:00,256.90497,7.6293945e-06,78.0,20.0
2022-03-23 20:00:00,256.86157,7.6293945e-06,78.0,20.0
2022-03-23 21:00:00,256.85797,7.6293945e-06,78.0,20.0
2022-03-23 22:00:00,256.4878,9.059906e-06,78.0,20.0
2022-03-23 23:00:00,256.47458,1.1920929e-05,78.0,20.0
2022-03-24 00:00:00,256.48895,1.2874603e-05,78.0,20.0
2022-03-24 01:00:00,256.37122,1.3828278e-05,78.0,20.0
2022-03-24 02:00:00,256.3886,8.106232e-06,78.0,20.0
2022-03-24 03:00:00,256.21225,1.9073486e-06,78.0,20.0
2022-03-24 04:00:00,256.01175,9.536743e-07,78.0,20.0
2022-03-24 05:00:00,255.94244,1.9073486e-06,78.0,20.0
2022-03-24 06:00:00,255.93562,2.3841858e-06,78.0,20.0
2022-03-24 07:00:00,256.04782,9.536743e-07,78.0,20.0
2022-03-24 08:00:00,256.20483,9.536743e-07,78.0,20.0
2022-03-24 09:00:00,256.4302,1.4305115e-06,78.0,20.0
2022-03-24 10:00:00,256.14468,1.9073486e-06,78.0,20.0
2022-03-24 11:00:00,256.15128,9.536743e-07,78.0,20.0
2022-03-24 12:00:00,256.15448,0.0,78.0,20.0
2022-03-24 13:00:00,256.13605,0.0,78.0,20.0
2022-03-24 14:00:00,256.12744,0.0,78.0,20.0
2022-03-24 15:00:00,256.1428,9.536743e-07,78.0,20.0
2022-03-24 16:00:00,256.0615,9.536743e-07,78.0,20.0
2022-03-24 17:00:00,256.05402,1.9073486e-06,78.0,20.0
2022-03-24 18:00:00,256.06256,1.4305115e-06,78.0,20.0
2022-03-24 19:00:00,256.14838,9.536743e-07,78.0,20.0
2022-03-24 20:00:00,256.10388,9.536743e-07,78.0,20.0
2022-03-24 21:00:00,256.0126,0.0,78.0,20.0
2022-03-24 22:00:00,255.58507,0.0,78.0,20.0
2022-03-24 23:00:00,255.63234,0.0,78.0,20.0
2022-03-25 00:00:00,255.71585,4.7683716e-07,78.0,20.0
2022-03-25 01:00:00,255.83011,4.7683716e-07,78.0,20.0
2022-03-25 02:00:00,255.68541,4.7683716e-07,78.0,20.0
2022-03-25 03:00:00,255.70816,9.536743e-07,78.0,20.0
2022-03-25 04:00:00,255.71336,9.536743e-07,78.0,20.0
2022-03-25 05:00:00,255.76523,9.536743e-07,78.0,20.0
2022-03-25 06:00:00,255.84279,1.4305115e-06,78.0,20.0
2022-03-25 07:00:00,255.97989,0.0,78.0,20.0
2022-03-25 08:00:00,256.27002,4.7683716e-07,78.0,20.0
2022-03-25 09:00:00,256.48755,4.7683716e-07,78.0,20.0
2022-03-25 10:00:00,256.3499,9.536743e-07,78.0,20.0
2022-03-25 11:00:00,256.50696,9.536743e-07,78.0,20.0
2022-03-25 12:00:00,256.58386,9.536743e-07,78.0,20.0
2022-03-25 13:00:00,256.64008,9.536743e-07,78.0,20.0
2022-03-25 14:00:00,256.67535,9.536743e-07,78.0,20.0
2022-03-25 15:00:00,256.67194,9.536743e-07,78.0,20.0
2022-03-25 16:00:00,256.62335,9.536743e-07,78.0,20.0
2022-03-25 17:00:00,256.5641,9.536743e-07,78.0,20.0
2022-03-25 18:00:00,256.49884,1.9073486e-06,78.0,20.0
2022-03-25 19:00:00,256.5045,1.4305115e-06,78.0,20.0
2022-03-25 20:00:00,256.68417,3.8146973e-06,78.0,20.0
2022-03-25 21:00:00,256.90204,8.583069e-06,78.0,20.0
2022-03-25 22:00:00,257.10602,1.2397766e-05,78.0,20.0
2022-03-25 23:00:00,257.458,1.3828278e-05,78.0,20.0
2022-03-26 00:00:00,257.67413,1.04904175e-05,78.0,20.0
2022-03-26 01:00:00,257.82227,8.106232e-06,78.0,20.0
2022-03-26 02:00:00,257.94543,7.6293945e-06,78.0,20.0
2022-03-26 03:00:00,257.9642,6.67572e-06,78.0,20.0
2022-03-26 04:00:00,257.91205,4.2915344e-06,78.0,20.0
2022-03-26 05:00:00,257.81357,2.3841858e-06,78.0,20.0
2022-03-26 06:00:00,257.7763,1.4305115e-06,78.0,20.0
2022-03-26 07:00:00,257.79297,4.7683716e-07,78.0,20.0
2022-03-26 08:00:00,257.8864,4.7683716e-07,78.0,20.0
2022-03-26 09:00:00,257.97668,9.536743e-07,78.0,20.0
2022-03-26 10:00:00,258.19043,1.9073486e-06,78.0,20.0
2022-03-26 11:00:00,258.2786,9.536743e-07,78.0,20.0
2022-03-26 12:00:00,258.3117,9.536743e-07,78.0,20.0
2022-03-26 13:00:00,258.2851,9.536743e-07,78.0,20.0
2022-03-26 14:00:00,258.23425,0.0,78.0,20.0
2022-03-26 15:00:00,258.1666,0.0,78.0,20.0
2022-03-26 16:00:00,258.02957,0.0,78.0,20.0
2022-03-26 17:00:00,257.91403,0.0,78.0,20.0
2022-03-26 18:00:00,257.73764,0.0,78.0,20.0
2022-03-26 19:00:00,257.59036,0.0,78.0,20.0
2022-03-26 20:00:00,257.46997,0.0,78.0,20.0
2022-03-26 21:00:00,257.39722,0.0,78.0,20.0
2022-03-26 22:00:00,257.33545,0.0,78.0,20.0
2022-03-26 23:00:00,257.33118,4.7683716e-07,78.0,20.0
2022-03-27 00:00:00,257.37384,4.7683716e-07,78.0,20.0
2022-03-27 01:00:00,257.4092,4.7683716e-07,78.0,20.0
2022-03-27 02:00:00,257.46045,0.0,78.0,20.0
2022-03-27 03:00:00,257.51758,9.536743e-07,78.0,20.0
2022-03-27 04:00:00,257.60516,9.536743e-07,78.0,20.0
2022-03-27 05:00:00,257.75504,9.536743e-07,78.0,20.0
2022-03-27 06:00:00,257.94086,9.536743e-07,78.0,20.0
2022-03-27 07:00:00,258.21512,8.106232e-06,78.0,20.0
2022-03-27 08:00:00,258.57104,1.1444092e-05,78.0,20.0
2022-03-27 09:00:00,258.8841,7.6293945e-06,78.0,20.0
2022-03-27 10:00:00,259.9569,3.8146973e-06,78.0,20.0
2022-03-27 11:00:00,260.2106,1.9073486e-06,78.0,20.0
2022-03-27 12:00:00,260.44592,9.536743e-07,78.0,20.0
2022-03-27 13:00:00,260.61853,9.536743e-07,78.0,20.0
2022-03-27 14:00:00,260.8127,0.0,78.0,20.0
2022-03-27 15:00:00,260.89432,9.536743e-07,78.0,20.0
2022-03-27 16:00:00,261.02985,3.8146973e-06,78.0,20.0
2022-03-27 17:00:00,261.1844,3.8146973e-06,78.0,20.0
2022-03-27 18:00:00,261.35596,4.7683716e-06,78.0,20.0
2022-03-27 19:00:00,261.41034,3.8146973e-06,78.0,20.0
2022-03-27 20:00:00,261.4003,3.8146973e-06,78.0,20.0
2022-03-27 21:00:00,261.4655,4.7683716e-06,78.0,20.0
2022-03-27 22:00:00,261.40897,5.722046e-06,78.0,20.0
2022-03-27 23:00:00,261.4395,6.67572e-06,78.0,20.0
2022-03-28 00:00:00,261.50793,9.536743e-06,78.0,20.0
2022-03-28 01:00:00,261.6195,1.1444092e-05,78.0,20.0
2022-03-28 02:00:00,261.8291,1.2874603e-05,78.0,20.0
2022-03-28 03:00:00,261.95972,1.2874603e-05,78.0,20.0
2022-03-28 04:00:00,262.00333,1.3828278e-05,78.0,20.0
2022-03-28 05:00:00,262.09207,1.6212463e-05,78.0,20.0
2022-03-28 06:00:00,262.3181,2.7656555e-05,78.0,20.0
2022-03-28 07:00:00,262.48663,2.8133392e-05,78.0,20.0
2022-03-28 08:00:00,262.68817,2.527237e-05,78.0,20.0
2022-03-28 09:00:00,262.84186,2.4318695e-05,78.0,20.0
2022-03-28 10:00:00,263.07758,2.2411346e-05,78.0,20.0
2022-03-28 11:00:00,263.25934,2.3841858e-05,78.0,20.0
2022-03-28 12:00:00,263.36652,2.4795532e-05,78.0,20.0
2022-03-28 13:00:00,263.44644,2.5749207e-05,78.0,20.0
2022-03-28 14:00:00,263.53027,2.7656555e-05,78.0,20.0
2022-03-28 15:00:00,263.5498,3.0994415e-05,78.0,20.0
2022-03-28 16:00:00,263.42017,6.67572e-06,78.0,20.0
2022-03-28 17:00:00,263.3838,7.6293945e-06,78.0,20.0
2022-03-28 18:00:00,263.52173,1.5258789e-05,78.0,20.0
2022-03-28 19:00:00,263.60022,1.859665e-05,78.0,20.0
2022-03-28 20:00:00,263.62427,2.3841858e-05,78.0,20.0
2022-03-28 21:00:00,263.52448,1.9073486e-05,78.0,20.0
2022-03-28 22:00:00,263.26654,1.4305115e-05,78.0,20.0
2022-03-28 23:00:00,263.1087,1.1444092e-05,78.0,20.0
2022-03-29 00:00:00,262.9958,8.583069e-06,78.0,20.0
2022-03-29 01:00:00,262.91174,8.106232e-06,78.0,20.0
2022-03-29 02:00:00,262.72653,6.67572e-06,78.0,20.0
2022-03-29 03:00:00,262.64203,5.722046e-06,78.0,20.0
2022-03-29 04:00:00,262.4771,3.8146973e-06,78.0,20.0
2022-03-29 05:00:00,262.34924,1.9073486e-06,78.0,20.0
2022-03-29 06:00:00,262.29803,1.9073486e-06,78.0,20.0
2022-03-29 07:00:00,262.38293,1.9073486e-06,78.0,20.0
2022-03-29 08:00:00,262.42023,2.861023e-06,78.0,20.0
2022-03-29 09:00:00,262.43176,2.861023e-06,78.0,20.0
2022-03-29 10:00:00,262.6604,2.861023e-06,78.0,20.0
2022-03-29 11:00:00,262.6601,2.861023e-06,78.0,20.0
2022-03-29 12:00:00,262.62903,2.861023e-06,78.0,20.0
2022-03-29 13:00:00,262.5775,1.9073486e-06,78.0,20.0
2022-03-29 14:00:00,262.4559,1.9073486e-06,78.0,20.0
2022-03-29 15:00:00,262.35672,1.9073486e-06,78.0,20.0
2022-03-29 16:00:00,262.219,1.9073486e-06,78.0,20.0
2022-03-29 17:00:00,262.08264,1.9073486e-06,78.0,20.0
2022-03-29 18:00:00,262.05582,9.536743e-07,78.0,20.0
2022-03-29 19:00:00,261.96088,9.536743e-07,78.0,20.0
2022-03-29 20:00:00,261.89914,9.536743e-07,78.0,20.0
2022-03-29 21:00:00,261.82758,9.536743e-07,78.0,20.0
2022-03-29 22:00:00,261.9935,9.536743e-07,78.0,20.0
2022-03-29 23:00:00,261.99844,0.0,78.0,20.0
2022-03-30 00:00:00,261.9723,0.0,78.0,20.0
2022-03-30 01:00:00,262.00775,0.0,78.0,20.0
2022-03-30 02:00:00,261.88248,0.0,78.0,20.0
2022-03-30 03:00:00,261.77728,0.0,78.0,20.0
2022-03-30 04:00:00,261.63696,4.7683716e-07,78.0,20.0
2022-03-30 05:00:00,261.5296,4.7683716e-07,78.0,20.0
2022-03-30 06:00:00,261.48364,9.536743e-07,78.0,20.0
2022-03-30 07:00:00,261.45966,9.536743e-07,78.0,20.0
2022-03-30 08:00:00,261.4317,9.536743e-07,78.0,20.0
2022-03-30 09:00:00,261.4051,9.536743e-07,78.0,20.0
2022-03-30 10:00:00,261.60583,4.7683716e-07,78.0,20.0
2022-03-30 11:00:00,261.53778,4.7683716e-07,78.0,20.0
2022-03-30 12:00:00,261.5156,0.0,78.0,20.0
2022-03-30 13:00:00,261.37286,0.0,78.0,20.0
2022-03-30 14:00:00,261.21838,0.0,78.0,20.0
2022-03-30 15:00:00,261.04865,0.0,78.0,20.0
2022-03-30 16:00:00,260.85355,0.0,78.0,20.0
2022-03-30 17:00:00,260.7027,0.0,78.0,20.0
2022-03-30 18:00:00,260.56952,0.0,78.0,20.0
2022-03-30 19:00:00,260.42593,0.0,78.0,20.0
2022-03-30 20:00:00,260.25726,0.0,78.0,20.0
2022-03-30 21:00:00,259.9282,0.0,78.0,20.0
2022-03-30 22:00:00,259.43372,0.0,78.0,20.0
2022-03-30 23:00:00,259.0365,0.0,78.0,20.0
2022-03-31 00:00:00,258.69324,0.0,78.0,20.0
2022-03-31 01:00:00,258.57635,0.0,78.0,20.0
2022-03-31 02:00:00,258.9427,0.0,78.0,20.0
2022-03-31 03:00:00,259.4379,0.0,78.0,20.0
2022-03-31 04:00:00,260.01047,9.536743e-07,78.0,20.0
2022-03-31 05:00:00,260.44244,1.9073486e-06,78.0,20.0
2022-03-31 06:00:00,260.81247,3.8146973e-06,78.0,20.0
2022-03-31 07:00:00,261.0558,5.2452087e-06,78.0,20.0
2022-03-31 08:00:00,261.10327,6.198883e-06,78.0,20.0
2022-03-31 09:00:00,261.5502,4.7683716e-06,78.0,20.0
2022-03-31 10:00:00,261.8621,3.8146973e-06,78.0,20.0
2022-03-31 11:00:00,261.9851,3.8146973e-06,78.0,20.0
2022-03-31 12:00:00,262.00748,7.6293945e-06,78.0,20.0
2022-03-31 13:00:00,261.60074,1.335144e-05,78.0,20.0
2022-03-31 14:00:00,260.7039,1.8119812e-05,78.0,20.0
2022-03-31 15:00:00,260.61353,2.002716e-05,78.0,20.0
2022-03-31 16:00:00,260.55847,1.5735626e-05,78.0,20.0
2022-03-31 17:00:00,260.51108,1.2397766e-05,78.0,20.0
2022-03-31 18:00:00,260.45148,1.2397766e-05,78.0,20.0
2022-03-31 19:00:00,260.14133,2.336502e-05,78.0,20.0
2022-03-31 20:00:00,259.97247,2.193451e-05,78.0,20.0
2022-03-31 21:00:00,259.7292,2.2411346e-05,78.0,20.0
2022-03-31 22:00:00,259.55048,2.4795532e-05,78.0,20.0
2022-03-31 23:00:00,259.3258,2.527237e-05,78.0,20.0
2022-04-01 00:00:00,259.12332,2.193451e-05,78.0,20.0
2022-04-01 01:00:00,258.95166,2.002716e-05,78.0,20.0
2022-04-01 02:00:00,258.7608,1.7642975e-05,78.0,20.0
2022-04-01 03:00:00,258.513,1.7642975e-05,78.0,20.0
2022-04-01 04:00:00,258.32153,1.66893e-05,78.0,20.0
2022-04-01 05:00:00,258.20404,1.4781952e-05,78.0,20.0
2022-04-01 06:00:00,258.12775,1.4305115e-05,78.0,20.0
2022-04-01 07:00:00,258.122,1.335144e-05,78.0,20.0
2022-04-01 08:00:00,258.0841,1.4305115e-05,78.0,20.0
2022-04-01 09:00:00,258.07892,1.5258789e-05,78.0,20.0
2022-04-01 10:00:00,258.32916,1.7642975e-05,78.0,20.0
2022-04-01 11:00:00,258.33258,1.7166138e-05,78.0,20.0
2022-04-01 12:00:00,258.2212,1.2397766e-05,78.0,20.0
2022-04-01 13:00:00,258.08557,7.1525574e-06,78.0,20.0
2022-04-01 14:00:00,257.92523,2.861023e-06,78.0,20.0
2022-04-01 15:00:00,257.72818,9.536743e-07,78.0,20.0
2022-04-01 16:00:00,257.5183,9.536743e-07,78.0,20.0
2022-04-01 17:00:00,257.3221,9.536743e-07,78.0,20.0
2022-04-01 18:00:00,257.14862,0.0,78.0,20.0
2022-04-01 19:00:00,257.06888,2.861023e-06,78.0,20.0
2022-04-01 20:00:00,257.01508,2.861023e-06,78.0,20.0
2022-04-01 21:00:00,256.99774,1.9073486e-06,78.0,20.0
2022-04-01 22:00:00,256.64166,1.9073486e-06,78.0,20.0
2022-04-01 23:00:00,256.71564,9.536743e-07,78.0,20.0
2022-04-02 00:00:00,256.71313,9.536743e-07,78.0,20.0
2022-04-02 01:00:00,256.71185,9.536743e-07,78.0,20.0
2022-04-02 02:00:00,256.80087,1.4305115e-06,78.0,20.0
2022-04-02 03:00:00,256.97992,2.861023e-06,78.0,20.0
2022-04-02 04:00:00,257.21735,3.33786e-06,78.0,20.0
2022-04-02 05:00:00,257.5271,3.8146973e-06,78.0,20.0
2022-04-02 06:00:00,257.8037,4.7683716e-06,78.0,20.0
2022-04-02 07:00:00,258.1198,9.536743e-07,78.0,20.0
2022-04-02 08:00:00,258.45203,1.9073486e-06,78.0,20.0
2022-04-02 09:00:00,258.84442,2.861023e-06,78.0,20.0
2022-04-02 10:00:00,259.5844,4.7683716e-06,78.0,20.0
2022-04-02 11:00:00,259.9708,1.1920929e-05,78.0,20.0
2022-04-02 12:00:00,260.32092,3.194809e-05,78.0,20.0
2022-04-02 13:00:00,260.6217,4.053116e-05,78.0,20.0
2022-04-02 14:00:00,260.82138,4.196167e-05,78.0,20.0
2022-04-02 15:00:00,260.97345,4.005432e-05,78.0,20.0
2022-04-02 16:00:00,261.00275,4.339218e-05,78.0,20.0
2022-04-02 17:00:00,261.0848,4.7683716e-05,78.0,20.0
2022-04-02 18:00:00,261.16333,5.531311e-05,78.0,20.0
2022-04-02 19:00:00,261.26013,4.5776367e-05,78.0,20.0
2022-04-02 20:00:00,261.31525,4.863739e-05,78.0,20.0
2022-04-02 21:00:00,261.28598,5.1498413e-05,78.0,20.0
2022-04-02 22:00:00,260.93906,6.1035156e-05,78.0,20.0
2022-04-02 23:00:00,260.8748,5.9604645e-05,78.0,20.0
2022-04-03 00:00:00,260.86105,5.9604645e-05,78.0,20.0
2022-04-03 01:00:00,260.76013,5.9604645e-05,78.0,20.0
2022-04-03 02:00:00,260.69586,5.7697296e-05,78.0,20.0
2022-04-03 03:00:00,260.59735,5.7697296e-05,78.0,20.0
2022-04-03 04:00:00,260.577,6.055832e-05,78.0,20.0
2022-04-03 05:00:00,260.5683,6.151199e-05,78.0,20.0
2022-04-03 06:00:00,260.5714,6.246567e-05,78.0,20.0
2022-04-03 07:00:00,260.55347,2.8133392e-05,78.0,20.0
2022-04-03 08:00:00,260.58997,2.2411346e-05,78.0,20.0
2022-04-03 09:00:00,260.61566,1.9550323e-05,78.0,20.0
